image_path,vertical_speed
daytime_fixed_A10C2_0572.jpg,5.5
daytime_fixed_A10C2_0573.jpg,5.5
daytime_fixed_A10C2_0574.jpg,5.5
daytime_fixed_A10C2_0575.jpg,5.5
daytime_fixed_A10C2_0576.jpg,5.5
daytime_fixed_A10C2_0577.jpg,5.5
daytime_fixed_A10C2_0578.jpg,5.5
daytime_fixed_A10C2_0579.jpg,5.25
daytime_fixed_A10C2_0580.jpg,5.25
daytime_fixed_A10C2_0581.jpg,5.25
daytime_fixed_A10C2_0582.jpg,5.25
daytime_fixed_A10C2_0583.jpg,5.25
daytime_fixed_A10C2_0584.jpg,5.0
daytime_fixed_A10C2_0585.jpg,5.0
daytime_fixed_A10C2_0586.jpg,5.0
daytime_fixed_A10C2_0587.jpg,5.0
daytime_fixed_A10C2_0588.jpg,5.0
daytime_fixed_A10C2_0589.jpg,5.0
daytime_fixed_A10C2_0590.jpg,5.0
daytime_fixed_A10C2_0591.jpg,5.0
daytime_fixed_A10C2_0592.jpg,4.75
daytime_fixed_A10C2_0593.jpg,4.75
daytime_fixed_A10C2_0594.jpg,4.75
daytime_fixed_A10C2_0595.jpg,4.75
daytime_fixed_A10C2_0596.jpg,4.5
daytime_fixed_A10C2_0597.jpg,4.5
daytime_fixed_A10C2_0598.jpg,4.5
daytime_fixed_A10C2_0599.jpg,4.5
daytime_fixed_A10C2_0600.jpg,4.5
daytime_fixed_A10C2_0601.jpg,4.25
daytime_fixed_A10C2_0602.jpg,4.25
daytime_fixed_A10C2_0603.jpg,4.25
daytime_fixed_A10C2_0604.jpg,4.25
daytime_fixed_A10C2_0605.jpg,4.0
daytime_fixed_A10C2_0606.jpg,4.0
daytime_fixed_A10C2_0607.jpg,4.0
daytime_fixed_A10C2_0608.jpg,4.0
daytime_fixed_A10C2_0609.jpg,4.0
daytime_fixed_A10C2_0610.jpg,4.0
daytime_fixed_A10C2_0611.jpg,4.0
daytime_fixed_A10C2_0612.jpg,3.75
daytime_fixed_A10C2_0613.jpg,3.75
daytime_fixed_A10C2_0614.jpg,3.75
daytime_fixed_A10C2_0615.jpg,3.5
daytime_fixed_A10C2_0616.jpg,3.5
daytime_fixed_A10C2_0617.jpg,3.5
daytime_fixed_A10C2_0618.jpg,3.5
daytime_fixed_A10C2_0619.jpg,3.5
daytime_fixed_A10C2_0620.jpg,3.5
daytime_fixed_A10C2_0621.jpg,3.5
daytime_fixed_A10C2_0622.jpg,3.5
daytime_fixed_A10C2_0623.jpg,3.25
daytime_fixed_A10C2_0624.jpg,3.25
daytime_fixed_A10C2_0625.jpg,3.25
daytime_fixed_A10C2_0626.jpg,3.25
daytime_fixed_A10C2_0627.jpg,3.0
daytime_fixed_A10C2_0628.jpg,3.0
daytime_fixed_A10C2_0629.jpg,3.0
daytime_fixed_A10C2_0630.jpg,3.0
daytime_fixed_A10C2_0631.jpg,3.0
daytime_fixed_A10C2_0632.jpg,3.0
daytime_fixed_A10C2_0633.jpg,3.0
daytime_fixed_A10C2_0634.jpg,2.75
daytime_fixed_A10C2_0635.jpg,2.75
daytime_fixed_A10C2_0636.jpg,2.75
daytime_fixed_A10C2_0637.jpg,2.75
daytime_fixed_A10C2_0638.jpg,2.5
daytime_fixed_A10C2_0639.jpg,2.5
daytime_fixed_A10C2_0640.jpg,2.5
daytime_fixed_A10C2_0641.jpg,2.5
daytime_fixed_A10C2_0642.jpg,2.5
daytime_fixed_A10C2_0643.jpg,2.5
daytime_fixed_A10C2_0644.jpg,2.5
daytime_fixed_A10C2_0645.jpg,2.25
daytime_fixed_A10C2_0646.jpg,2.25
daytime_fixed_A10C2_0647.jpg,2.25
daytime_fixed_A10C2_0648.jpg,2.25
daytime_fixed_A10C2_0649.jpg,2.25
daytime_fixed_A10C2_0650.jpg,2.0
daytime_fixed_A10C2_0651.jpg,2.0
daytime_fixed_A10C2_0652.jpg,2.0
daytime_fixed_A10C2_0653.jpg,2.0
daytime_fixed_A10C2_0654.jpg,2.0
daytime_fixed_A10C2_0655.jpg,2.0
daytime_fixed_A10C2_0656.jpg,1.75
daytime_fixed_A10C2_0657.jpg,1.75
daytime_fixed_A10C2_0658.jpg,1.75
daytime_fixed_A10C2_0659.jpg,1.75
daytime_fixed_A10C2_0660.jpg,1.75
daytime_fixed_A10C2_0661.jpg,1.5
daytime_fixed_A10C2_0662.jpg,1.5
daytime_fixed_A10C2_0663.jpg,1.5
daytime_fixed_A10C2_0664.jpg,1.5
daytime_fixed_A10C2_0665.jpg,1.5
daytime_fixed_A10C2_0666.jpg,1.5
daytime_fixed_A10C2_0667.jpg,1.25
daytime_fixed_A10C2_0668.jpg,1.25
daytime_fixed_A10C2_0669.jpg,1.25
daytime_fixed_A10C2_0670.jpg,1.0
daytime_fixed_A10C2_0671.jpg,1.0
daytime_fixed_A10C2_0672.jpg,1.0
daytime_fixed_A10C2_0673.jpg,1.0
daytime_fixed_A10C2_0674.jpg,1.0
daytime_fixed_A10C2_0675.jpg,1.0
daytime_fixed_A10C2_0676.jpg,0.75
daytime_fixed_A10C2_0677.jpg,0.75
daytime_fixed_A10C2_0678.jpg,0.75
daytime_fixed_A10C2_0679.jpg,0.75
daytime_fixed_A10C2_0680.jpg,0.75
daytime_fixed_A10C2_0681.jpg,0.5
daytime_fixed_A10C2_0682.jpg,0.5
daytime_fixed_A10C2_0683.jpg,0.5
daytime_fixed_A10C2_0684.jpg,0.5
daytime_fixed_A10C2_0685.jpg,0.5
daytime_fixed_A10C2_0686.jpg,0.5
daytime_fixed_A10C2_0687.jpg,0.5
daytime_fixed_A10C2_0688.jpg,0.25
daytime_fixed_A10C2_0689.jpg,0.25
daytime_fixed_A10C2_0690.jpg,0.25
daytime_fixed_A10C2_0691.jpg,0.25
daytime_fixed_A10C2_0692.jpg,0.0
daytime_fixed_A10C2_0693.jpg,0.0
daytime_fixed_A10C2_0694.jpg,0.0
daytime_fixed_A10C2_0695.jpg,0.0
daytime_fixed_A10C2_0696.jpg,0.0
daytime_fixed_A10C2_0697.jpg,-0.25
daytime_fixed_A10C2_0698.jpg,-0.25
daytime_fixed_A10C2_0699.jpg,-0.25
daytime_fixed_A10C2_0700.jpg,-0.25
daytime_fixed_A10C2_0701.jpg,-0.25
daytime_fixed_A10C2_0702.jpg,-0.5
daytime_fixed_A10C2_0703.jpg,-0.5
daytime_fixed_A10C2_0704.jpg,-0.5
daytime_fixed_A10C2_0705.jpg,-0.5
daytime_fixed_A10C2_0706.jpg,-0.5
daytime_fixed_A10C2_0707.jpg,-0.5
daytime_fixed_A10C2_0708.jpg,-0.5
daytime_fixed_A10C2_0709.jpg,-0.75
daytime_fixed_A10C2_0710.jpg,-0.75
daytime_fixed_A10C2_0711.jpg,-0.75
daytime_fixed_A10C2_0712.jpg,-0.75
daytime_fixed_A10C2_0713.jpg,-1.0
daytime_fixed_A10C2_0714.jpg,-1.0
daytime_fixed_A10C2_0715.jpg,-1.0
daytime_fixed_A10C2_0716.jpg,-1.0
daytime_fixed_A10C2_0717.jpg,-1.0
daytime_fixed_A10C2_0718.jpg,-1.0
daytime_fixed_A10C2_0719.jpg,-1.0
daytime_fixed_A10C2_0720.jpg,-1.25
daytime_fixed_A10C2_0721.jpg,-1.25
daytime_fixed_A10C2_0722.jpg,-1.25
daytime_fixed_A10C2_0723.jpg,-1.25
daytime_fixed_A10C2_0724.jpg,-1.5
daytime_fixed_A10C2_0725.jpg,-1.5
daytime_fixed_A10C2_0726.jpg,-1.5
daytime_fixed_A10C2_0727.jpg,-1.5
daytime_fixed_A10C2_0728.jpg,-1.5
daytime_fixed_A10C2_0729.jpg,-1.5
daytime_fixed_A10C2_0730.jpg,-1.5
daytime_fixed_A10C2_0731.jpg,-1.5
daytime_fixed_A10C2_0732.jpg,-1.75
daytime_fixed_A10C2_0733.jpg,-1.75
daytime_fixed_A10C2_0734.jpg,-1.75
daytime_fixed_A10C2_0735.jpg,-1.75
daytime_fixed_A10C2_0736.jpg,-2.0
daytime_fixed_A10C2_0737.jpg,-2.0
daytime_fixed_A10C2_0738.jpg,-2.0
daytime_fixed_A10C2_0739.jpg,-2.0
daytime_fixed_A10C2_0740.jpg,-2.0
daytime_fixed_A10C2_0741.jpg,-2.0
daytime_fixed_A10C2_0742.jpg,-2.0
daytime_fixed_A10C2_0743.jpg,-2.25
daytime_fixed_A10C2_0744.jpg,-2.25
daytime_fixed_A10C2_0745.jpg,-2.25
daytime_fixed_A10C2_0746.jpg,-2.25
daytime_fixed_A10C2_0747.jpg,-2.25
daytime_fixed_A10C2_0748.jpg,-2.5
daytime_fixed_A10C2_0749.jpg,-2.5
daytime_fixed_A10C2_0750.jpg,-2.5
daytime_fixed_A10C2_0751.jpg,-2.5
daytime_fixed_A10C2_0752.jpg,-2.5
daytime_fixed_A10C2_0753.jpg,-2.5
daytime_fixed_A10C2_0754.jpg,-2.5
daytime_fixed_A10C2_0755.jpg,-2.5
daytime_fixed_A10C2_0756.jpg,-2.75
daytime_fixed_A10C2_0757.jpg,-2.75
daytime_fixed_A10C2_0758.jpg,-2.75
daytime_fixed_A10C2_0759.jpg,-2.75
daytime_fixed_A10C2_0760.jpg,-2.75
daytime_fixed_A10C2_0761.jpg,-3.0
daytime_fixed_A10C2_0762.jpg,-3.0
daytime_fixed_A10C2_0763.jpg,-3.0
daytime_fixed_A10C2_0764.jpg,-3.0
daytime_fixed_A10C2_0765.jpg,-3.0
daytime_fixed_A10C2_0766.jpg,-3.0
daytime_fixed_A10C2_0767.jpg,-3.0
daytime_fixed_A10C2_0768.jpg,-3.25
daytime_fixed_A10C2_0769.jpg,-3.25
daytime_fixed_A10C2_0770.jpg,-3.25
daytime_fixed_A10C2_0771.jpg,-3.25
daytime_fixed_A10C2_0772.jpg,-3.5
daytime_fixed_A10C2_0773.jpg,-3.5
daytime_fixed_A10C2_0774.jpg,-3.5
daytime_fixed_A10C2_0775.jpg,-3.5
daytime_fixed_A10C2_0776.jpg,-3.5
daytime_fixed_A10C2_0777.jpg,-3.5
daytime_fixed_A10C2_0778.jpg,-3.75
daytime_fixed_A10C2_0779.jpg,-3.75
daytime_fixed_A10C2_0780.jpg,-3.75
daytime_fixed_A10C2_0781.jpg,-3.75
daytime_fixed_A10C2_0782.jpg,-3.75
daytime_fixed_A10C2_0783.jpg,-4.0
daytime_fixed_A10C2_0784.jpg,-4.0
daytime_fixed_A10C2_0785.jpg,-4.0
daytime_fixed_A10C2_0786.jpg,-4.0
daytime_fixed_A10C2_0787.jpg,-4.0
daytime_fixed_A10C2_0788.jpg,-4.0
daytime_fixed_A10C2_0789.jpg,-4.25
daytime_fixed_A10C2_0790.jpg,-4.25
daytime_fixed_A10C2_0791.jpg,-4.25
daytime_fixed_A10C2_0792.jpg,-4.25
daytime_fixed_A10C2_0793.jpg,-4.5
daytime_fixed_A10C2_0794.jpg,-4.5
daytime_fixed_A10C2_0795.jpg,-4.5
daytime_fixed_A10C2_0796.jpg,-4.5
daytime_fixed_A10C2_0797.jpg,-4.5
daytime_fixed_A10C2_0798.jpg,-4.5
daytime_fixed_A10C2_0799.jpg,-4.5
daytime_fixed_A10C2_0800.jpg,-4.75
daytime_fixed_A10C2_0801.jpg,-4.75
daytime_fixed_A10C2_0802.jpg,-4.75
daytime_fixed_A10C2_0803.jpg,-4.75
daytime_fixed_A10C2_0804.jpg,-5.0
daytime_fixed_A10C2_0805.jpg,-5.0
daytime_fixed_A10C2_0806.jpg,-5.0
daytime_fixed_A10C2_0807.jpg,-5.0
daytime_fixed_A10C2_0808.jpg,-5.0
daytime_fixed_A10C2_0809.jpg,-5.0
daytime_fixed_A10C2_0810.jpg,-5.0
daytime_fixed_A10C2_0811.jpg,-5.0
daytime_fixed_A10C2_0812.jpg,-5.25
daytime_fixed_A10C2_0813.jpg,-5.25
daytime_fixed_A10C2_0814.jpg,-5.25
daytime_fixed_A10C2_0815.jpg,-5.25
daytime_fixed_A10C2_0816.jpg,-5.25
daytime_fixed_A10C2_0817.jpg,-5.5
daytime_fixed_A10C2_0818.jpg,-5.5
daytime_fixed_A10C2_0819.jpg,-5.5
daytime_fixed_A10C2_0820.jpg,-5.5
daytime_fixed_A10C2_0821.jpg,-5.5
daytime_fixed_A10C2_0822.jpg,-5.5
daytime_fixed_A10C2_0823.jpg,-5.5
daytime_fixed_A10C2_0824.jpg,-5.5
daytime_fixed_A10C2_0825.jpg,-5.75
daytime_fixed_A10C2_0826.jpg,-5.75
daytime_fixed_A10C2_0827.jpg,-5.75
daytime_fixed_A10C2_0828.jpg,-5.75
daytime_fixed_A10C2_0829.jpg,-5.75
daytime_fixed_A10C2_0830.jpg,-6.0
daytime_fixed_A10C2_0831.jpg,-6.0
daytime_fixed_A10C2_0832.jpg,-6.0
daytime_fixed_A10C2_0833.jpg,-6.0
daytime_fixed_A10C2_0834.jpg,-6.0
daytime_fixed_A10C2_0835.jpg,-6.0
daytime_fixed_A10C2_0836.jpg,-6.0
daytime_fixed_A10C2_0837.jpg,-6.0
daytime_fixed_A10C2_0838.jpg,-6.0
daytime_fixed_A10C2_0839.jpg,-6.0
daytime_fixed_A10C2_0840.jpg,-6.0
daytime_fixed_A10C2_0841.jpg,-6.0
daytime_fixed_A10C2_0842.jpg,-6.0
daytime_fixed_A10C2_0843.jpg,-6.0
daytime_fixed_A10C2_0844.jpg,-6.0
daytime_fixed_A10C2_0845.jpg,-6.0
daytime_fixed_A10C2_0846.jpg,-6.0
daytime_fixed_A10C2_0847.jpg,-6.0
daytime_fixed_A10C2_0848.jpg,-6.0
daytime_fixed_A10C2_0849.jpg,-6.0
daytime_fixed_A10C2_0850.jpg,-6.0
daytime_fixed_A10C2_0851.jpg,-6.0
daytime_fixed_A10C2_0852.jpg,-6.0
daytime_fixed_A10C2_0853.jpg,-6.0
daytime_fixed_A10C2_0854.jpg,-6.0
daytime_fixed_A10C2_0855.jpg,-6.0
daytime_fixed_A10C2_0856.jpg,-6.0
daytime_fixed_A10C2_0857.jpg,-6.0
daytime_fixed_A10C2_0858.jpg,-6.0
daytime_fixed_A10C2_0859.jpg,-6.0
daytime_fixed_A10C2_0860.jpg,-6.0
daytime_fixed_A10C2_0861.jpg,-6.0
daytime_fixed_A10C2_0862.jpg,-6.0
daytime_fixed_A10C2_0863.jpg,-6.0
daytime_fixed_A10C2_0864.jpg,-6.0
daytime_fixed_A10C2_0865.jpg,-6.0
daytime_fixed_A10C2_0866.jpg,-6.0
daytime_fixed_A10C2_0867.jpg,-6.0
daytime_fixed_A10C2_0868.jpg,-6.0
daytime_fixed_A10C2_0869.jpg,-6.0
daytime_fixed_A10C2_0870.jpg,-6.0
daytime_fixed_A10C2_0871.jpg,-6.0
daytime_fixed_A10C2_0872.jpg,-6.0
daytime_fixed_A10C2_0873.jpg,-6.0
daytime_fixed_A10C2_0874.jpg,-6.0
daytime_fixed_A10C2_0875.jpg,-6.0
daytime_fixed_A10C2_0876.jpg,-6.0
daytime_fixed_A10C2_0877.jpg,-6.0
daytime_fixed_A10C2_0878.jpg,-6.0
daytime_fixed_A10C2_0879.jpg,-6.0
daytime_fixed_A10C2_0880.jpg,-6.0
daytime_fixed_A10C2_0881.jpg,-6.0
daytime_fixed_A10C2_0882.jpg,-6.0
daytime_fixed_A10C2_0883.jpg,-6.0
daytime_fixed_A10C2_0884.jpg,-6.0
daytime_fixed_A10C2_0885.jpg,-6.0
daytime_fixed_A10C2_0886.jpg,-6.0
daytime_fixed_A10C2_0887.jpg,-6.0
daytime_fixed_A10C2_0888.jpg,-6.0
daytime_fixed_A10C2_0889.jpg,-6.0
daytime_fixed_A10C2_0890.jpg,-6.0
daytime_fixed_A10C2_0891.jpg,-6.0
daytime_fixed_A10C2_0892.jpg,-6.0
daytime_fixed_A10C2_0893.jpg,-6.0
daytime_fixed_A10C2_0894.jpg,-6.0
daytime_fixed_A10C2_0895.jpg,-6.0
daytime_fixed_A10C2_0896.jpg,-6.0
daytime_fixed_A10C2_0897.jpg,-6.0
daytime_fixed_A10C2_0898.jpg,-6.0
daytime_fixed_A10C2_0899.jpg,-6.0
daytime_fixed_A10C2_0900.jpg,-6.0
daytime_fixed_A10C2_0901.jpg,-6.0
daytime_fixed_A10C2_0902.jpg,-6.0
daytime_fixed_A10C2_0903.jpg,-6.0
daytime_fixed_A10C2_0904.jpg,-6.0
daytime_fixed_A10C2_0905.jpg,-6.0
daytime_fixed_A10C2_0906.jpg,-6.0
daytime_fixed_A10C2_0907.jpg,-6.0
daytime_fixed_A10C2_0908.jpg,-6.0
daytime_fixed_A10C2_0909.jpg,-6.0
daytime_fixed_A10C2_0910.jpg,-6.0
daytime_fixed_A10C2_0911.jpg,-6.0
daytime_fixed_A10C2_0912.jpg,-6.0
daytime_fixed_A10C2_0913.jpg,-6.0
daytime_fixed_A10C2_0914.jpg,-6.0
daytime_fixed_A10C2_0915.jpg,-6.0
daytime_fixed_A10C2_0916.jpg,-6.0
daytime_fixed_A10C2_0917.jpg,-6.0
daytime_fixed_A10C2_0918.jpg,-6.0
daytime_fixed_A10C2_0919.jpg,-6.0
daytime_fixed_A10C2_0920.jpg,-6.0
daytime_fixed_A10C2_0921.jpg,-6.0
daytime_fixed_A10C2_0922.jpg,-6.0
daytime_fixed_A10C2_0923.jpg,-6.0
daytime_fixed_A10C2_0924.jpg,-6.0
daytime_fixed_A10C2_0925.jpg,-6.0
daytime_fixed_A10C2_0926.jpg,-6.0
daytime_fixed_A10C2_0927.jpg,-6.0
daytime_fixed_A10C2_0928.jpg,-6.0
daytime_fixed_A10C2_0929.jpg,-6.0
daytime_fixed_A10C2_0930.jpg,-6.0
daytime_fixed_A10C2_0931.jpg,-6.0
daytime_fixed_A10C2_0932.jpg,-6.0
daytime_fixed_A10C2_0933.jpg,-6.0
daytime_fixed_A10C2_0934.jpg,-6.0
daytime_fixed_A10C2_0935.jpg,-6.0
daytime_fixed_A10C2_0936.jpg,-6.0
daytime_fixed_A10C2_0937.jpg,-6.0
daytime_fixed_A10C2_0938.jpg,-6.0
daytime_fixed_A10C2_0939.jpg,-6.0
daytime_fixed_A10C2_0940.jpg,-6.0
daytime_fixed_A10C2_0941.jpg,-6.0
daytime_fixed_A10C2_0942.jpg,-6.0
daytime_fixed_A10C2_0943.jpg,-6.0
daytime_fixed_A10C2_0944.jpg,-6.0
daytime_fixed_A10C2_0945.jpg,-6.0
daytime_fixed_A10C2_0946.jpg,-6.0
daytime_fixed_A10C2_0947.jpg,-6.0
daytime_fixed_A10C2_0948.jpg,-6.0
daytime_fixed_A10C2_0949.jpg,-6.0
daytime_fixed_A10C2_0950.jpg,-6.0
daytime_fixed_A10C2_0951.jpg,-6.0
daytime_fixed_A10C2_0952.jpg,-6.0
daytime_fixed_A10C2_0953.jpg,-6.0
daytime_fixed_A10C2_0954.jpg,-6.0
daytime_fixed_A10C2_0955.jpg,-6.0
daytime_fixed_A10C2_0956.jpg,-6.0
daytime_fixed_A10C2_0957.jpg,-6.0
daytime_fixed_A10C2_0958.jpg,-6.0
daytime_fixed_A10C2_0959.jpg,-6.0
daytime_fixed_A10C2_0960.jpg,-6.0
daytime_fixed_A10C2_0961.jpg,-6.0
daytime_fixed_A10C2_0962.jpg,-6.0
daytime_fixed_A10C2_0963.jpg,-6.0
daytime_fixed_A10C2_0964.jpg,-6.0
daytime_fixed_A10C2_0965.jpg,-6.0
daytime_fixed_A10C2_0966.jpg,-6.0
daytime_fixed_A10C2_0967.jpg,-6.0
daytime_fixed_A10C2_0968.jpg,-6.0
daytime_fixed_A10C2_0969.jpg,-6.0
daytime_fixed_A10C2_0970.jpg,-6.0
daytime_fixed_A10C2_0971.jpg,-6.0
daytime_fixed_A10C2_0972.jpg,-6.0
daytime_fixed_A10C2_0973.jpg,-6.0
daytime_fixed_A10C2_0974.jpg,-6.0
daytime_fixed_A10C2_0975.jpg,-6.0
daytime_fixed_A10C2_0976.jpg,-6.0
daytime_fixed_A10C2_0977.jpg,-6.0
daytime_fixed_A10C2_0978.jpg,-6.0
daytime_fixed_A10C2_0979.jpg,-6.0
daytime_fixed_A10C2_0980.jpg,-6.0
daytime_fixed_A10C2_0981.jpg,-6.0
daytime_fixed_A10C2_0982.jpg,-6.0
daytime_fixed_A10C2_0983.jpg,-6.0
daytime_fixed_A10C2_0984.jpg,-6.0
daytime_fixed_A10C2_0985.jpg,-6.0
daytime_fixed_A10C2_0986.jpg,-6.0
daytime_fixed_A10C2_0987.jpg,-6.0
daytime_fixed_A10C2_0988.jpg,-6.0
daytime_fixed_A10C2_0989.jpg,-5.75
daytime_fixed_A10C2_0990.jpg,-5.75
daytime_fixed_A10C2_0991.jpg,-5.75
daytime_fixed_A10C2_0992.jpg,-5.75
daytime_fixed_A10C2_0993.jpg,-5.75
daytime_fixed_A10C2_0994.jpg,-5.5
daytime_fixed_A10C2_0995.jpg,-5.5
daytime_fixed_A10C2_0996.jpg,-5.5
daytime_fixed_A10C2_0997.jpg,-5.5
daytime_fixed_A10C2_0998.jpg,-5.5
daytime_fixed_A10C2_0999.jpg,-5.5
daytime_fixed_A10C2_1000.jpg,-5.5
daytime_fixed_A10C2_1001.jpg,-5.25
daytime_fixed_A10C2_1002.jpg,-5.25
daytime_fixed_A10C2_1003.jpg,-5.25
daytime_fixed_A10C2_1004.jpg,-5.25
daytime_fixed_A10C2_1005.jpg,-5.25
daytime_fixed_A10C2_1006.jpg,-5.25
daytime_fixed_A10C2_1007.jpg,-5.0
daytime_fixed_A10C2_1008.jpg,-5.0
daytime_fixed_A10C2_1009.jpg,-5.0
daytime_fixed_A10C2_1010.jpg,-5.0
daytime_fixed_A10C2_1011.jpg,-5.0
daytime_fixed_A10C2_1012.jpg,-5.0
daytime_fixed_A10C2_1013.jpg,-5.0
daytime_fixed_A10C2_1014.jpg,-4.75
daytime_fixed_A10C2_1015.jpg,-4.75
daytime_fixed_A10C2_1016.jpg,-4.75
daytime_fixed_A10C2_1017.jpg,-4.75
daytime_fixed_A10C2_1018.jpg,-4.75
daytime_fixed_A10C2_1019.jpg,-4.5
daytime_fixed_A10C2_1020.jpg,-4.5
daytime_fixed_A10C2_1021.jpg,-4.5
daytime_fixed_A10C2_1022.jpg,-4.5
daytime_fixed_A10C2_1023.jpg,-4.5
daytime_fixed_A10C2_1024.jpg,-4.5
daytime_fixed_A10C2_1025.jpg,-4.25
daytime_fixed_A10C2_1026.jpg,-4.25
daytime_fixed_A10C2_1027.jpg,-4.25
daytime_fixed_A10C2_1028.jpg,-4.25
daytime_fixed_A10C2_1029.jpg,-4.0
daytime_fixed_A10C2_1030.jpg,-4.0
daytime_fixed_A10C2_1031.jpg,-4.0
daytime_fixed_A10C2_1032.jpg,-4.0
daytime_fixed_A10C2_1033.jpg,-4.0
daytime_fixed_A10C2_1034.jpg,-4.0
daytime_fixed_A10C2_1035.jpg,-4.0
daytime_fixed_A10C2_1036.jpg,-3.75
daytime_fixed_A10C2_1037.jpg,-3.75
daytime_fixed_A10C2_1038.jpg,-3.75
daytime_fixed_A10C2_1039.jpg,-3.75
daytime_fixed_A10C2_1040.jpg,-3.5
daytime_fixed_A10C2_1041.jpg,-3.5
daytime_fixed_A10C2_1042.jpg,-3.5
daytime_fixed_A10C2_1043.jpg,-3.5
daytime_fixed_A10C2_1044.jpg,-3.5
daytime_fixed_A10C2_1045.jpg,-3.5
daytime_fixed_A10C2_1046.jpg,-3.5
daytime_fixed_A10C2_1047.jpg,-3.25
daytime_fixed_A10C2_1048.jpg,-3.25
daytime_fixed_A10C2_1049.jpg,-3.25
daytime_fixed_A10C2_1050.jpg,-3.25
daytime_fixed_A10C2_1051.jpg,-3.0
daytime_fixed_A10C2_1052.jpg,-3.0
daytime_fixed_A10C2_1053.jpg,-3.0
daytime_fixed_A10C2_1054.jpg,-3.0
daytime_fixed_A10C2_1055.jpg,-3.0
daytime_fixed_A10C2_1056.jpg,-3.0
daytime_fixed_A10C2_1057.jpg,-3.0
daytime_fixed_A10C2_1058.jpg,-2.75
daytime_fixed_A10C2_1059.jpg,-2.75
daytime_fixed_A10C2_1060.jpg,-2.75
daytime_fixed_A10C2_1061.jpg,-2.75
daytime_fixed_A10C2_1062.jpg,-2.75
daytime_fixed_A10C2_1063.jpg,-2.5
daytime_fixed_A10C2_1064.jpg,-2.5
daytime_fixed_A10C2_1065.jpg,-2.5
daytime_fixed_A10C2_1066.jpg,-2.5
daytime_fixed_A10C2_1067.jpg,-2.5
daytime_fixed_A10C2_1068.jpg,-2.5
daytime_fixed_A10C2_1069.jpg,-2.25
daytime_fixed_A10C2_1070.jpg,-2.25
daytime_fixed_A10C2_1071.jpg,-2.25
daytime_fixed_A10C2_1072.jpg,-2.25
daytime_fixed_A10C2_1073.jpg,-2.25
daytime_fixed_A10C2_1074.jpg,-2.0
daytime_fixed_A10C2_1075.jpg,-2.0
daytime_fixed_A10C2_1076.jpg,-2.0
daytime_fixed_A10C2_1077.jpg,-2.0
daytime_fixed_A10C2_1078.jpg,-2.0
daytime_fixed_A10C2_1079.jpg,-2.0
daytime_fixed_A10C2_1080.jpg,-1.75
daytime_fixed_A10C2_1081.jpg,-1.75
daytime_fixed_A10C2_1082.jpg,-1.75
daytime_fixed_A10C2_1083.jpg,-1.75
daytime_fixed_A10C2_1084.jpg,-1.75
daytime_fixed_A10C2_1085.jpg,-1.5
daytime_fixed_A10C2_1086.jpg,-1.5
daytime_fixed_A10C2_1087.jpg,-1.5
daytime_fixed_A10C2_1088.jpg,-1.5
daytime_fixed_A10C2_1089.jpg,-1.5
daytime_fixed_A10C2_1090.jpg,-1.25
daytime_fixed_A10C2_1091.jpg,-1.25
daytime_fixed_A10C2_1092.jpg,-1.25
daytime_fixed_A10C2_1093.jpg,-1.25
daytime_fixed_A10C2_1094.jpg,-1.0
daytime_fixed_A10C2_1095.jpg,-1.0
daytime_fixed_A10C2_1096.jpg,-1.0
daytime_fixed_A10C2_1097.jpg,-1.0
daytime_fixed_A10C2_1098.jpg,-1.0
daytime_fixed_A10C2_1099.jpg,-1.0
daytime_fixed_A10C2_1100.jpg,-0.75
daytime_fixed_A10C2_1101.jpg,-0.75
daytime_fixed_A10C2_1102.jpg,-0.75
daytime_fixed_A10C2_1103.jpg,-0.75
daytime_fixed_A10C2_1104.jpg,-0.5
daytime_fixed_A10C2_1105.jpg,-0.5
daytime_fixed_A10C2_1106.jpg,-0.5
daytime_fixed_A10C2_1107.jpg,-0.5
daytime_fixed_A10C2_1108.jpg,-0.5
daytime_fixed_A10C2_1109.jpg,-0.5
daytime_fixed_A10C2_1110.jpg,-0.25
daytime_fixed_A10C2_1111.jpg,-0.25
daytime_fixed_A10C2_1112.jpg,-0.25
daytime_fixed_A10C2_1113.jpg,-0.25
daytime_fixed_A10C2_1114.jpg,0.0
daytime_fixed_A10C2_1115.jpg,0.0
daytime_fixed_A10C2_1116.jpg,0.0
daytime_fixed_A10C2_1117.jpg,0.0
daytime_fixed_A10C2_1118.jpg,0.0
daytime_fixed_A10C2_1119.jpg,0.0
daytime_fixed_A10C2_1120.jpg,0.25
daytime_fixed_A10C2_1121.jpg,0.25
daytime_fixed_A10C2_1122.jpg,0.25
daytime_fixed_A10C2_1123.jpg,0.25
daytime_fixed_A10C2_1124.jpg,0.5
daytime_fixed_A10C2_1125.jpg,0.5
daytime_fixed_A10C2_1126.jpg,0.5
daytime_fixed_A10C2_1127.jpg,0.5
daytime_fixed_A10C2_1128.jpg,0.5
daytime_fixed_A10C2_1129.jpg,0.75
daytime_fixed_A10C2_1130.jpg,0.75
daytime_fixed_A10C2_1131.jpg,0.75
daytime_fixed_A10C2_1132.jpg,0.75
daytime_fixed_A10C2_1133.jpg,0.75
daytime_fixed_A10C2_1134.jpg,0.75
daytime_fixed_A10C2_1135.jpg,1.0
daytime_fixed_A10C2_1136.jpg,1.0
